congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
106,B000134,"Barcia (D-MI)",D,MI,0.48823529411764705,506,174
106,F000030,"Farr (D-CA)",D,CA,0.6095380029806259,540,131
106,G000021,"Gallegly (R-CA)",R,CA,0.8520710059171598,626,50
106,H000874,"Hoyer (D-MD)",D,MD,0.6369047619047619,550,122
106,M000725,"Miller (D-George")",D,George",0.48444444444444446,501,174
106,M000844,"Mollohan (D-WV)",D,WV,0.43026706231454004,482,192
106,S000810,"Stark (D-CA)",D,CA,0.43952802359882004,488,190
106,A000014,"Abercrombie (D-HI)",D,HI,0.5525925925925926,524,151
106,A000022,"Ackerman (D-NY)",D,NY,0.44493392070484583,492,189
106,A000055,"Aderholt (R-AL)",R,AL,0.7492625368731564,593,85
106,A000357,"Allen (D-ME)",D,ME,0.6248153618906942,550,127
106,A000210,"Andrews (D-NJ)",D,NJ,0.5970588235294118,543,137
106,A000215,"Archer (R-TX)",R,TX,0.7298091042584435,589,92
106,A000217,"Armey (R-TX)",R,TX,1.0,684,0
106,B000013,"Bachus (R-AL)",R,AL,0.8497790868924889,628,51
106,B001229,"Baird (D-WA)",D,WA,0.5716395864106352,532,145
106,B000072,"Baker (R-LA)",R,LA,0.788235294117647,608,72
106,B000081,"Baldacci (D-ME)",D,ME,0.6200294550810015,550,129
106,B001230,"Baldwin (D-WI)",D,WI,0.5911111111111111,537,138
106,B000104,"Ballenger (R-NC)",R,NC,0.8348082595870207,622,56
106,B000169,"Barr (R-GA)",R,GA,0.6985074626865672,569,101
106,B000179,"Barrett (R-NE)",R,NE,0.8818316100443131,637,40
106,B000177,"Barrett (D-WI)",D,WI,0.6183431952662722,547,129
106,B000208,"Bartlett (R-MD)",R,MD,0.8141592920353983,615,63
106,B000213,"Barton (R-TX)",R,TX,0.6294117647058823,554,126
106,B000220,"Bass (R-NH)",R,NH,0.8259587020648967,619,59
106,B000229,"Bateman (R-VA)",R,VA,0.7992700729927007,493,55
106,B000287,"Becerra (D-CA)",D,CA,0.5823529411764706,538,142
106,B000400,"Bentsen (D-TX)",D,TX,0.6304985337243402,556,126
106,B000403,"Bereuter (R-NE)",R,NE,0.8023598820058997,611,67
106,B001231,"Berkley (D-NV)",D,NV,0.5899705014749262,539,139
106,B000410,"Berman (D-CA)",D,CA,0.5386861313868613,527,158
106,B000420,"Berry (D-AR)",D,AR,0.5486725663716814,525,153
106,B001232,"Biggert (R-IL)",R,IL,0.8674521354933726,634,45
106,B000461,"Bilbray (R-CA)",R,CA,0.6017569546120058,547,136
106,B000463,"Bilirakis (R-FL)",R,FL,0.8586156111929307,631,48
106,B000490,"Bishop (D-GA)",D,GA,0.5096011816838996,511,166
106,B000518,"Blagojevich (D-IL)",D,IL,0.5391432791728212,521,156
106,B000556,"Bliley (R-VA)",R,VA,0.7941176470588235,610,70
106,B000574,"Blumenauer (D-OR)",D,OR,0.5654761904761905,526,146
106,B000575,"Blunt (R-MO)",R,MO,0.8443465491923642,628,53
106,B000586,"Boehlert (R-NY)",R,NY,0.793205317577548,607,70
106,B000589,"Boehner (R-OH)",R,OH,0.8527245949926362,629,50
106,B000617,"Bonilla (R-TX)",R,TX,0.8377581120943953,623,55
106,B000619,"Bonior (D-MI)",D,MI,0.6371681415929203,555,123
106,B001228,"Bono (R-CA)",R,CA,0.8299120234604106,624,58
106,B000644,"Borski (D-PA)",D,PA,0.5781710914454278,535,143
106,B000652,"Boswell (D-IA)",D,IA,0.49852507374631266,508,170
