congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
102,A000014,"Abercrombie (D-HI)",D,HI,0.7294117647058823,441,69
102,A000022,"Ackerman (D-NY)",D,NY,0.5201535508637236,396,125
102,A000103,"Alexander (D-AR)",D,AR,0.49429657794676807,393,133
102,A000109,"Allard (R-CO)",R,CO,0.5607843137254902,398,112
102,A000189,"Anderson (D-CA)",D,CA,0.7181996086105675,439,72
102,A000211,"Andrews (D-ME)",D,ME,0.6738703339882122,426,83
102,A000210,"Andrews (D-NJ)",D,NJ,0.5834970530451866,403,106
102,A000209,"Andrews (D-TX)",D,TX,0.7176470588235294,438,72
102,A000212,"Annunzio (D-IL)",D,IL,0.69921875,435,77
102,A000213,"Anthony (D-AR)",D,AR,0.47024952015355087,383,138
102,A000215,"Archer (R-TX)",R,TX,0.3831041257367387,352,157
102,A000217,"Armey (R-TX)",R,TX,0.45098039215686275,370,140
102,A000224,"Aspin (D-WI)",D,WI,0.6829745596868885,430,81
102,A000226,"Atkins (D-MA)",D,MA,0.6555772994129159,423,88
102,A000337,"AuCoin (D-OR)",D,OR,0.47244094488188976,374,134
102,B000008,"Bacchus (D-FL)",D,FL,0.6484375,422,90
102,B000072,"Baker (R-LA)",R,LA,0.6328125,418,94
102,B000104,"Ballenger (R-NC)",R,NC,0.5568627450980392,397,113
102,B000153,"Barnard (D-GA)",D,GA,0.2441860465116279,321,195
102,B000179,"Barrett (R-NE)",R,NE,0.727810650887574,438,69
102,B000213,"Barton (R-TX)",R,TX,0.5184466019417475,391,124
102,B000229,"Bateman (R-VA)",R,VA,0.5363457760314342,391,118
102,B000318,"Beilenson (D-CA)",D,CA,0.5795677799607073,402,107
102,B000371,"Bennett (D-FL)",D,FL,0.5748031496062992,400,108
102,B000392,"Bentley (R-MD)",R,MD,0.5728155339805825,405,110
102,B000403,"Bereuter (R-NE)",R,NE,0.6220472440944882,412,96
102,B000410,"Berman (D-CA)",D,CA,0.6023391812865497,411,102
102,B000431,"Bevill (D-AL)",D,AL,0.6875,432,80
102,B000462,"Bilbray (D-NV)",D,NV,0.6673189823874756,426,85
102,B000463,"Bilirakis (R-FL)",R,FL,0.592156862745098,406,104
102,B000556,"Bliley (R-VA)",R,VA,0.6908023483365949,432,79
102,B000586,"Boehlert (R-NY)",R,NY,0.47347740667976423,375,134
102,B000589,"Boehner (R-OH)",R,OH,0.6134122287968442,409,98
102,B000619,"Bonior (D-MI)",D,MI,0.6986301369863014,434,77
102,B000644,"Borski (D-PA)",D,PA,0.73046875,443,69
102,B000657,"Boucher (D-VA)",D,VA,0.7299412915851272,442,69
102,B000711,"Boxer (D-CA)",D,CA,0.3018867924528302,345,185
102,B000817,"Brewster (D-OK)",D,OK,0.6078431372549019,410,100
102,B000880,"Brooks (D-TX)",D,TX,0.7142857142857143,438,73
102,B000890,"Broomfield (R-MI)",R,MI,0.5038759689922481,388,128
102,B000897,"Browder (D-AL)",D,AL,0.6790606653620352,429,82
102,B000918,"Brown (D-CA)",D,CA,0.6724470134874759,434,85
102,B000971,"Bruce (D-IL)",D,IL,0.6296296296296297,418,95
102,B000997,"Bryant (D-TX)",D,TX,0.6314779270633397,425,96
102,B001066,"Bunning (R-KY)",R,KY,0.5655577299412916,400,111
102,B001172,"Bustamante (D-TX)",D,TX,0.5733855185909981,402,109
102,B001220,"Byron (D-MD)",D,MD,0.5234375,390,122
102,C000052,"Callahan (R-AL)",R,AL,0.5068493150684932,385,126
102,C000071,"Camp (R-MI)",R,MI,0.610236220472441,409,99
102,C000100,"Campbell (R-CA)",R,CA,0.4796116504854369,381,134
102,C000077,"Campbell (D-CO)",D,CO,0.45075757575757575,383,145
102,C000141,"Cardin (D-MD)",D,MD,0.8035363457760314,459,50
102,C000174,"Carper (D-DE)",D,DE,0.5725490196078431,401,109
102,C000178,"Carr (D-MI)",D,MI,0.5590551181102362,396,112
102,C000293,"Chandler (R-WA)",R,WA,0.5499021526418787,396,115
