congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
105,S238,Abraham (R-MI),R,MI,0.79571664,483,124
105,S213,Akaka (D-HI),D,HI,0.751634,460,152
105,S250,Allard (R-CO),R,CO,0.7785124,471,134
105,S239,Ashcroft (R-MO),R,MO,0.7293729,442,164
105,S127,Baucus (D-MT),D,MT,0.68903434,421,190
105,S231,Bennett (R-UT),R,UT,0.7315876,447,164
105,S010,Biden (D-DE),D,DE,0.66993463,410,202
105,S167,Bingaman (D-NM),D,NM,0.6928105,424,188
105,S200,Bond (R-MO),R,MO,0.7199341,437,170
105,S223,Boxer (D-CA),D,CA,0.7105263,432,176
105,S179,Breaux (D-LA),D,LA,0.63398695,388,224
105,S249,Brownback (R-KS),R,KS,0.7891269,479,128
105,S206,Bryan (D-NV),D,NV,0.67320263,412,200
105,S014,Bumpers (D-AR),D,AR,0.6633987,406,206
105,S211,Burns (R-MT),R,MT,0.78512394,475,130
105,S017,Byrd (D-WV),D,WV,0.52287585,320,292
105,S225,Campbell (D-CO),D,CO,0.045751635,28,584
105,S116,Chafee (R-RI),R,RI,0.4811166,293,316
105,S251,Cleland (D-GA),D,GA,0.73202616,448,164
105,S212,Coats (R-IN),R,IN,0.6859504,415,190
105,S136,Cochran (R-MS),R,MS,0.8125,494,114
105,S252,Collins (R-ME),R,ME,0.55263156,336,272
105,S201,Conrad (D-ND),D,ND,0.7254902,444,168
105,S228,Coverdell (R-GA),R,GA,0.8052805,488,118
105,S215,Craig (R-ID),R,ID,0.83168316,504,102
105,S147,D'Amato (R-NY),R,NY,0.5155483,315,296
105,S185,Daschle (D-SD),D,SD,1.0,612,0
105,S240,DeWine (R-OH),R,OH,0.7381342,451,160
105,S150,Dodd (D-CT),D,CT,0.74013156,450,158
105,S027,Domenici (R-NM),R,NM,0.73311365,445,162
105,S222,Dorgan (D-ND),D,ND,0.74183005,454,158
105,S253,Durbin (D-IL),D,IL,0.72875816,446,166
105,S254,Enzi (R-WY),R,WY,0.7950413,481,124
105,S227,Faircloth (R-NC),R,NC,0.6567657,398,208
105,S230,Feingold (D-WI),D,WI,0.5424837,332,280
105,S221,Feinstein (D-CA),D,CA,0.6960784,426,186
105,S033,Ford (D-KY),D,KY,0.6993464,428,184
105,S241,Frist (R-TN),R,TN,0.82866555,503,104
105,S035,Glenn (D-OH),D,OH,0.5718954,350,262
105,S152,Gorton (R-WA),R,WA,0.7241379,441,168
105,S199,Graham (D-FL),D,FL,0.61764705,378,234
105,S171,Gramm (R-TX),R,TX,0.76237625,462,144
105,S242,Grams (R-MN),R,MN,0.76567656,464,142
105,S153,Grassley (R-IA),R,IA,0.75328946,458,150
105,S224,Gregg (R-NH),R,NH,0.7594728,461,146
105,S255,Hagel (R-NE),R,NE,0.8115702,491,114
105,S172,Harkin (D-IA),D,IA,0.7058824,432,180
105,S118,Hatch (R-UT),R,UT,0.7675941,469,142
105,S046,Helms (R-NC),R,NC,0.63366336,384,222
105,S047,Hollings (D-SC),D,SC,0.5,306,306
105,S256,Hutchinson (R-AR),R,AR,0.7788779,472,134
105,S235,Hutchison (R-TX),R,TX,0.74958813,455,152
105,S236,Inhofe (R-OK),R,OK,0.7293729,442,164
105,S051,Inouye (D-HI),D,HI,0.70261437,430,182
105,S204,Jeffords (R-VT),R,VT,0.3529412,216,396
105,S257,Johnson (D-SD),D,SD,0.8104575,496,116
105,S232,Kempthorne (R-ID),R,ID,0.78547853,476,130
105,S055,Kennedy (D-MA),D,MA,0.6830065,418,194
105,S208,Kerrey (D-NE),D,NE,0.7124183,436,176
105,S173,Kerry (D-MA),D,MA,0.74509805,456,156
105,S209,Kohl (D-WI),D,WI,0.5751634,352,260
105,S243,Kyl (R-AZ),R,AZ,0.71900827,435,170
105,S258,Landrieu (D-LA),D,LA,0.748366,458,154
105,S166,Lautenberg (D-NJ),D,NJ,0.748366,458,154
105,S057,Leahy (D-VT),D,VT,0.71568626,438,174
105,S131,Levin (D-MI),D,MI,0.72875816,446,166
105,S210,Lieberman (D-CT),D,CT,0.6405229,392,220
105,S203,Lott (R-MS),R,MS,1.0,605,0
105,S105,Lugar (R-IN),R,IN,0.73311365,445,162
105,S205,Mack (R-FL),R,FL,0.8118812,492,114
105,S197,McCain (R-AZ),R,AZ,0.61,366,234
105,S174,McConnell (R-KY),R,KY,0.8778878,532,74
105,S182,Mikulski (D-MD),D,MD,0.70261437,430,182
105,S226,Moseley-Braun (D-IL),D,IL,0.63071895,386,226
105,S113,Moynihan (D-NY),D,NY,0.64379084,394,218
105,S157,Murkowski (R-AK),R,AK,0.76644737,466,142
105,S229,Murray (D-WA),D,WA,0.73202616,448,164
105,S158,Nickles (R-OK),R,OK,0.8049587,487,118
105,S259,Reed (D-RI),D,RI,0.76797384,470,142
105,S198,Reid (D-NV),D,NV,0.6895425,422,190
105,S207,Robb (D-VA),D,VA,0.63071895,386,226
105,S260,Roberts (R-KS),R,KS,0.8056013,489,118
105,S083,Roth (R-DE),R,DE,0.6715928,409,200
105,S244,Santorum (R-PA),R,PA,0.7364086,447,160
105,S106,Sarbanes (D-MD),D,MD,0.76797384,470,142
105,S261,Sessions (R-AL),R,AL,0.7693575,467,140
105,S184,Shelby (D-AL),D,AL,-0.0882353,-54,666
105,S216,Smith (R-NH),R,NH,0.7128713,432,174
105,S262,Smith (R-OR),R,OR,0.7311475,446,164
105,S245,Snowe (R-ME),R,ME,0.50328946,306,302
105,S161,Specter (R-PA),R,PA,0.30491802,186,424
105,S090,Stevens (R-AK),R,AK,0.7006579,426,182
105,S246,Thomas (R-WY),R,WY,0.7950413,481,124
105,S237,Thompson (R-TN),R,TN,0.74958813,455,152
105,S096,Thurmond (R-SC),R,SC,0.8352553,507,100
105,S263,Torricelli (D-NJ),D,NJ,0.65686274,402,210
105,S143,Warner (R-VA),R,VA,0.7057851,427,178
105,S217,Wellstone (D-MN),D,MN,0.5980392,366,246
105,S247,Wyden (D-OR),D,OR,0.61764705,378,234
105,S176,Rockefeller (D-WV),D,WV,0.6993464,428,184
