congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
108,H000762,"Hooley (D-OR)",D,OR,0.7827298050139275,640,78
108,M000087,"Maloney (D-NY)",D,NY,0.8184319119669876,661,66
108,T000067,"Taylor (R-NC)",R,NC,0.6866485013623979,619,115
108,A000055,"Aderholt (R-AL)",R,AL,0.7789904502046384,652,81
108,A000358,"Akin (R-MO)",R,MO,0.7729138166894665,648,83
108,B000013,"Bachus (R-AL)",R,AL,0.7722908093278463,646,83
108,B000072,"Baker (R-LA)",R,LA,0.811217510259918,662,69
108,B000104,"Ballenger (R-NC)",R,NC,0.6963064295485636,620,111
108,B001239,"Barrett (R-SC)",R,SC,0.7994505494505495,655,73
108,B000208,"Bartlett (R-MD)",R,MD,0.7695473251028807,645,84
108,B000213,"Barton (R-TX)",R,TX,0.7910447761194029,660,77
108,B000220,"Bass (R-NH)",R,NH,0.7854195323246217,649,78
108,B001240,"Beauprez (R-CO)",R,CO,0.8324175824175825,667,61
108,B000403,"Bereuter (R-NE)",R,NE,0.6925418569254186,556,101
108,B001232,"Biggert (R-IL)",R,IL,0.8239339752407153,663,64
108,B000463,"Bilirakis (R-FL)",R,FL,0.8131868131868132,660,68
108,B001250,"Bishop (R-UT)",R,UT,0.7400820793433652,636,95
108,B001243,"Blackburn (R-TN)",R,TN,0.804945054945055,657,71
108,B000575,"Blunt (R-MO)",R,MO,0.8438356164383561,673,57
108,B000586,"Boehlert (R-NY)",R,NY,0.6575342465753424,605,125
108,B000589,"Boehner (R-OH)",R,OH,0.8241758241758241,664,64
108,B000617,"Bonilla (R-TX)",R,TX,0.8581173260572987,681,52
108,B001244,"Bonner (R-AL)",R,AL,0.804945054945055,657,71
108,B001228,"Bono (R-CA)",R,CA,0.8271604938271605,666,63
108,B001236,"Boozman (R-AR)",R,AR,0.8514442916093535,673,54
108,B001246,"Bradley (R-NH)",R,NH,0.8161865569272977,662,67
108,B000755,"Brady (R-TX)",R,TX,0.8019257221458047,655,72
108,B001235,"Brown (R-SC)",R,SC,0.8569463548830811,675,52
108,B001247,"Brown-Waite (R-Ginny")",R,Ginny",0.7445054945054945,635,93
108,B001248,"Burgess (R-TX)",R,TX,0.8142076502732241,664,68
108,B001249,"Burns (R-GA)",R,GA,0.8269230769230769,665,63
108,B001135,"Burr (R-NC)",R,NC,0.6580027359781122,606,125
108,B001149,"Burton (R-IN)",R,IN,0.6415868673050615,600,131
108,B001203,"Buyer (R-IN)",R,IN,0.720164609053498,627,102
108,C000059,"Calvert (R-CA)",R,CA,0.825136612021858,668,64
108,C000071,"Camp (R-MI)",R,MI,0.8306010928961749,670,62
108,C000116,"Cannon (R-UT)",R,UT,0.7064471879286695,622,107
108,C001046,"Cantor (R-VA)",R,VA,0.8653846153846154,679,49
108,C001047,"Capito (R-WV)",R,WV,0.8321870701513068,666,61
108,C001051,"Carter (R-TX)",R,TX,0.7735334242837654,650,83
108,C000243,"Castle (R-DE)",R,DE,0.7083906464924347,621,106
108,C000266,"Chabot (R-OH)",R,OH,0.8046767537826685,656,71
108,C001052,"Chocola (R-IN)",R,IN,0.8294360385144429,665,62
108,C000556,"Coble (R-NC)",R,NC,0.7564979480164159,642,89
108,C001053,"Cole (R-OK)",R,OK,0.8438356164383561,673,57
108,C000640,"Collins (R-GA)",R,GA,0.582537517053206,580,153
108,C000653,"Combest (R-TX)",R,TX,-0.08,69,81
108,C000830,"Cox (R-CA)",R,CA,0.707250341997264,624,107
108,C000873,"Crane (R-IL)",R,IL,0.8019257221458047,655,72
108,C001045,"Crenshaw (R-FL)",R,FL,0.8431911966987621,670,57
108,C000962,"Cubin (R-WY)",R,WY,0.6136986301369863,589,141
108,C001048,"Culberson (R-TX)",R,TX,0.7099863201094391,625,106
108,C000994,"Cunningham (R-CA)",R,CA,0.8151724137931035,658,67
108,D000597,"Davis (R-Jo Ann")",R,Jo Ann",0.7909215955983494,651,76
108,D000136,"Davis (R-Tom")",R,Tom",0.8030095759233926,659,72
108,D000168,"Deal (R-GA)",R,GA,0.7489768076398363,641,92
108,D000217,"DeLay (R-TX)",R,TX,1.0,749,0
108,D000595,"DeMint (R-SC)",R,SC,0.40217391304347827,516,220
108,D000299,"Diaz-Balart (R-L.")",R,L.",0.8024691358024691,657,72
108,D000600,"Diaz-Balart (R-M.")",R,M.",0.7936726272352133,652,75
108,D000429,"Doolittle (R-CA)",R,CA,0.8159340659340659,661,67
108,D000492,"Dreier (R-CA)",R,CA,0.8608458390177354,682,51
108,D000533,"Duncan (R-TN)",R,TN,0.6767123287671233,612,118
108,D000549,"Dunn (R-WA)",R,WA,0.766803840877915,644,85
108,E000092,"Ehlers (R-MI)",R,MI,0.7606602475928473,640,87
108,E000172,"Emerson (R-MO)",R,MO,0.7377049180327869,636,96
108,E000187,"English (R-PA)",R,PA,0.7551581843191196,638,89
108,E000268,"Everett (R-AL)",R,AL,0.7080491132332879,626,107
108,F000447,"Feeney (R-FL)",R,FL,0.7568306010928961,643,89
108,F000443,"Ferguson (R-NJ)",R,NJ,0.7262872628726287,637,101
108,F000444,"Flake (R-AZ)",R,AZ,0.5412087912087912,561,167
108,F000441,"Fletcher (R-KY)",R,KY,0.35058823529411764,287,138
108,F000238,"Foley (R-FL)",R,FL,0.8296703296703297,666,62
108,F000445,"Forbes (R-VA)",R,VA,0.782967032967033,649,79
108,F000440,"Fossella (R-NY)",R,NY,0.6781292984869326,610,117
108,F000448,"Franks (R-AZ)",R,AZ,0.695054945054945,617,111
108,F000372,"Frelinghuysen (R-NJ)",R,NJ,0.81292984869326,659,68
108,G000021,"Gallegly (R-CA)",R,CA,0.7220708446866485,632,102
108,G000548,"Garrett (R-NJ)",R,NJ,0.8074277854195323,657,70
108,G000549,"Gerlach (R-PA)",R,PA,0.7647058823529411,645,86
108,G000152,"Gibbons (R-NV)",R,NV,0.7948016415868673,656,75
108,G000180,"Gilchrest (R-MD)",R,MD,0.7445054945054945,635,93
108,G000550,"Gingrey (R-GA)",R,GA,0.8239339752407153,663,64
108,G000280,"Goode (R-VA)",R,VA,0.7303988995873453,629,98
108,G000289,"Goodlatte (R-VA)",R,VA,0.8404401650618982,669,58
108,G000377,"Granger (R-TX)",R,TX,0.8032786885245902,660,72
108,G000546,"Graves (R-MO)",R,MO,0.7774725274725275,647,81
108,G000545,"Green (R-WI)",R,WI,0.8046767537826685,656,71
108,G000439,"Greenwood (R-PA)",R,PA,0.6181318681318682,589,139
108,G000536,"Gutknecht (R-MN)",R,MN,0.7482900136798906,639,92
108,H001035,"Harris (R-FL)",R,FL,0.8328767123287671,669,61
108,H001033,"Hart (R-PA)",R,PA,0.8269230769230769,665,63
108,H000329,"Hastings (R-WA)",R,WA,0.8404401650618982,669,58
108,H001029,"Hayes (R-NC)",R,NC,0.8181818181818182,660,66
108,H000444,"Hefley (R-CO)",R,CO,0.7060439560439561,621,107
108,H001036,"Hensarling (R-TX)",R,TX,0.7750342935528121,647,82
108,H000528,"Herger (R-CA)",R,CA,0.7558299039780522,640,89
108,H000666,"Hobson (R-OH)",R,OH,0.8214285714285714,663,65
108,H000676,"Hoekstra (R-MI)",R,MI,0.8005464480874317,659,73
108,H000807,"Hostettler (R-IN)",R,IN,0.7472527472527473,636,92
108,H000814,"Houghton (R-NY)",R,NY,0.6625850340136055,611,124
108,H000948,"Hulshof (R-MO)",R,MO,0.6313617606602476,593,134
108,H000981,"Hunter (R-CA)",R,CA,0.75,644,92
108,H001022,"Hyde (R-IL)",R,IL,0.7185792349726776,629,103
108,I000055,"Isakson (R-GA)",R,GA,0.6837837837837838,623,117
108,I000056,"Issa (R-CA)",R,CA,0.8575342465753425,678,52
108,I000047,"Istook (R-OK)",R,OK,0.6916780354706685,620,113
108,J000082,"Jenkins (R-TN)",R,TN,0.7753424657534247,648,82
108,J000163,"Johnson (R-CT)",R,CT,0.736986301369863,634,96
108,J000285,"Johnson (R-IL)",R,IL,0.7524071526822559,637,90
108,J000174,"Johnson (R-Sam")",R,Sam",0.7650273224043715,646,86
108,J000255,"Jones (R-NC)",R,NC,0.6104252400548696,587,142
108,K000361,"Keller (R-FL)",R,FL,0.8303693570451436,669,62
108,K000078,"Kelly (R-NY)",R,NY,0.8101788170563962,658,69
108,K000358,"Kennedy (R-MN)",R,MN,0.8184319119669876,661,66
108,K000362,"King (R-IA)",R,IA,0.8281036834924966,670,63
108,K000210,"King (R-NY)",R,NY,0.782668500687758,648,79
108,K000220,"Kingston (R-GA)",R,GA,0.7802197802197802,648,80
108,K000360,"Kirk (R-IL)",R,IL,0.7469050894085282,635,92
108,K000363,"Kline (R-MN)",R,MN,0.8431911966987621,670,57
108,K000288,"Knollenberg (R-MI)",R,MI,0.8486932599724897,672,55
108,K000306,"Kolbe (R-AZ)",R,AZ,0.749656121045392,636,91
108,L000552,"LaHood (R-IL)",R,IL,0.7714285714285715,651,84
108,L000111,"Latham (R-IA)",R,IA,0.8266850068775791,664,63
108,L000553,"LaTourette (R-OH)",R,OH,0.7704918032786885,648,84
108,L000169,"Leach (R-IA)",R,IA,0.6082191780821918,587,143
108,L000274,"Lewis (R-CA)",R,CA,0.8021978021978022,656,72
108,L000293,"Lewis (R-KY)",R,KY,0.7991746905089409,654,73
108,L000321,"Linder (R-GA)",R,GA,0.8281036834924966,670,63
108,L000554,"LoBiondo (R-NJ)",R,NJ,0.7716643741403026,644,83
108,L000491,"Lucas (R-OK)",R,OK,0.771978021978022,645,83
108,M001138,"Manzullo (R-IL)",R,IL,0.7887517146776406,652,77
108,M001147,"McCotter (R-MI)",R,MI,0.8189300411522634,663,66
108,M000472,"McHugh (R-NY)",R,NY,0.8052126200274349,658,71
108,M000508,"McKeon (R-CA)",R,CA,0.804945054945055,657,71
108,M000689,"Mica (R-FL)",R,FL,0.8127544097693351,668,69
108,M001144,"Miller (R-FL)",R,FL,0.6460905349794238,600,129
108,M001150,"Miller (R-MI)",R,MI,0.8463648834019204,673,56
108,M000934,"Moran (R-KS)",R,KS,0.8076923076923077,658,70
108,M001151,"Murphy (R-PA)",R,PA,0.8379120879120879,669,59
108,M001152,"Musgrave (R-CO)",R,CO,0.7579092159559835,639,88
108,M001134,"Myrick (R-NC)",R,NC,0.7950819672131147,657,75
108,N000081,"Ney (R-OH)",R,OH,0.8239339752407153,663,64
108,N000143,"Northup (R-KY)",R,KY,0.8269230769230769,665,63
108,N000159,"Norwood (R-GA)",R,GA,0.6639344262295082,609,123
108,N000181,"Nunes (R-CA)",R,CA,0.8294360385144429,665,62
108,N000172,"Nussle (R-IA)",R,IA,0.8189300411522634,663,66
108,O000165,"Osborne (R-NE)",R,NE,0.8271604938271605,666,63
108,O000164,"Ose (R-CA)",R,CA,0.782967032967033,649,79
108,O000166,"Otter (R-ID)",R,ID,0.739010989010989,633,95
108,P000583,"Paul (R-TX)",R,TX,0.2448700410396717,455,276
108,P000588,"Pearce (R-NM)",R,NM,0.8273972602739726,667,63
108,P000587,"Pence (R-IN)",R,IN,0.7513661202185792,641,91
108,P000263,"Peterson (R-PA)",R,PA,0.7315068493150685,632,98
108,P000265,"Petri (R-WI)",R,WI,0.768595041322314,642,84
108,P000323,"Pickering (R-MS)",R,MS,0.8057455540355677,660,71
108,P000373,"Pitts (R-PA)",R,PA,0.7789904502046384,652,81
108,P000585,"Platts (R-PA)",R,PA,0.7404371584699454,637,95
108,P000419,"Pombo (R-CA)",R,CA,0.8106995884773662,660,69
108,P000589,"Porter (R-NV)",R,NV,0.8294360385144429,665,62
108,P000449,"Portman (R-OH)",R,OH,0.8021978021978022,656,72
108,P000555,"Pryce (R-OH)",R,OH,0.7857142857142857,650,78
108,P000586,"Putnam (R-FL)",R,FL,0.8241758241758241,664,64
108,Q000016,"Quinn (R-NY)",R,NY,0.6260162601626016,600,138
108,R000004,"Radanovich (R-CA)",R,CA,0.7920656634746922,655,76
108,R000033,"Ramstad (R-MN)",R,MN,0.760989010989011,641,87
108,R000141,"Regula (R-OH)",R,OH,0.8379120879120879,669,59
108,R000571,"Rehberg (R-MT)",R,MT,0.8541953232462174,674,53
108,R000574,"Renzi (R-AZ)",R,AZ,0.782668500687758,648,79
108,R000569,"Reynolds (R-NY)",R,NY,0.85578231292517,682,53
108,R000575,"Rogers (R-AL)",R,AL,0.8461538461538461,672,56
108,R000395,"Rogers (R-KY)",R,KY,0.7994505494505495,655,73
108,R000572,"Rogers (R-MI)",R,MI,0.8191780821917808,664,66
108,R000409,"Rohrabacher (R-CA)",R,CA,0.7032967032967034,620,108
108,R000435,"Ros-Lehtinen (R-FL)",R,FL,0.6967213114754098,621,111
108,R000487,"Royce (R-CA)",R,CA,0.7221458046767538,626,101
108,R000570,"Ryan (R-WI)",R,WI,0.7661623108665749,642,85
108,R000566,"Ryun (R-KS)",R,KS,0.7912087912087912,652,76
108,S000097,"Saxton (R-NJ)",R,NJ,0.7551581843191196,638,89
108,S001151,"Schrock (R-VA)",R,VA,0.7698630136986301,646,84
108,S000244,"Sensenbrenner (R-WI)",R,WI,0.7551581843191196,638,89
108,S000250,"Sessions (R-TX)",R,TX,0.7967032967032966,654,74
