congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
106,S238,Abraham (R-MI),R,MI,0.74925375,502,168
106,S213,Akaka (D-HI),D,HI,0.8208955,550,120
106,S250,Allard (R-CO),R,CO,0.80895525,542,128
106,S239,Ashcroft (R-MO),R,MO,0.79701495,534,136
106,S127,Baucus (D-MT),D,MT,0.7761194,520,150
106,S264,Bayh (D-IN),D,IN,0.7671642,514,156
106,S231,Bennett (R-UT),R,UT,0.8447761,566,104
106,S010,Biden (D-DE),D,DE,0.70746267,474,196
106,S167,Bingaman (D-NM),D,NM,0.7910448,530,140
106,S200,Bond (R-MO),R,MO,0.8208955,550,120
106,S223,Boxer (D-CA),D,CA,0.73134327,490,180
106,S179,Breaux (D-LA),D,LA,0.68358207,458,212
106,S249,Brownback (R-KS),R,KS,0.8029851,538,132
106,S206,Bryan (D-NV),D,NV,0.77014923,516,154
106,S265,Bunning (R-KY),R,KY,0.77014923,516,154
106,S211,Burns (R-MT),R,MT,0.76119405,510,160
106,S017,Byrd (D-WV),D,WV,0.5904335,395,274
106,S225,Campbell (D-CO),D,CO,-0.08059701,-54,724
106,S116,Chafee (R-RI),R,RI,0.49112427,166,172
106,S251,Cleland (D-GA),D,GA,0.77014923,516,154
106,S136,Cochran (R-MS),R,MS,0.9104478,610,60
106,S252,Collins (R-ME),R,ME,0.58208954,390,280
106,S201,Conrad (D-ND),D,ND,0.75820893,508,162
106,S228,Coverdell (R-GA),R,GA,0.91141397,535,52
106,S215,Craig (R-ID),R,ID,0.8686567,582,88
106,S266,Crapo (R-ID),R,ID,0.82985073,556,114
106,S185,Daschle (D-SD),D,SD,1.0,670,0
106,S240,DeWine (R-OH),R,OH,0.7164179,480,190
106,S150,Dodd (D-CT),D,CT,0.77313435,518,152
106,S027,Domenici (R-NM),R,NM,0.8238806,552,118
106,S222,Dorgan (D-ND),D,ND,0.74626863,500,170
106,S253,Durbin (D-IL),D,IL,0.8119403,544,126
106,S267,Edwards (D-NC),D,NC,0.75820893,508,162
106,S254,Enzi (R-WY),R,WY,0.8149254,546,124
106,S230,Feingold (D-WI),D,WI,0.5522388,370,300
106,S221,Feinstein (D-CA),D,CA,0.68358207,458,212
106,S268,Fitzgerald (R-IL),R,IL,0.69470406,446,196
106,S241,Frist (R-TN),R,TN,0.8597015,576,94
106,S152,Gorton (R-WA),R,WA,0.7814371,522,146
106,S199,Graham (D-FL),D,FL,0.72537315,486,184
106,S171,Gramm (R-TX),R,TX,0.80597013,540,130
106,S242,Grams (R-MN),R,MN,0.7402985,496,174
106,S153,Grassley (R-IA),R,IA,0.8208955,550,120
106,S224,Gregg (R-NH),R,NH,0.7641791,512,158
106,S255,Hagel (R-NE),R,NE,0.80895525,542,128
106,S172,Harkin (D-IA),D,IA,0.78507465,526,144
106,S118,Hatch (R-UT),R,UT,0.8119403,544,126
106,S046,Helms (R-NC),R,NC,0.6831091,457,212
106,S047,Hollings (D-SC),D,SC,0.67761195,454,216
106,S256,Hutchinson (R-AR),R,AR,0.8,536,134
106,S235,Hutchison (R-TX),R,TX,0.79402983,532,138
106,S236,Inhofe (R-OK),R,OK,0.7283582,488,182
106,S051,Inouye (D-HI),D,HI,0.71343285,478,192
106,S204,Jeffords (R-VT),R,VT,0.4238806,284,386
106,S257,Johnson (D-SD),D,SD,0.8,536,134
106,S055,Kennedy (D-MA),D,MA,0.73134327,490,180
106,S208,Kerrey (D-NE),D,NE,0.76119405,510,160
106,S173,Kerry (D-MA),D,MA,0.7910448,530,140
106,S209,Kohl (D-WI),D,WI,0.6925373,464,206
106,S243,Kyl (R-AZ),R,AZ,0.8268657,554,116
106,S258,Landrieu (D-LA),D,LA,0.7283582,488,182
106,S166,Lautenberg (D-NJ),D,NJ,0.7671642,514,156
106,S057,Leahy (D-VT),D,VT,0.71343285,478,192
106,S131,Levin (D-MI),D,MI,0.8507463,570,100
106,S210,Lieberman (D-CT),D,CT,0.6268657,420,250
106,S269,Lincoln (D-AR),D,AR,0.74626863,500,170
106,S203,Lott (R-MS),R,MS,1.0,670,0
106,S105,Lugar (R-IN),R,IN,0.74925375,502,168
106,S205,Mack (R-FL),R,FL,0.8086696,541,128
106,S197,McCain (R-AZ),R,AZ,0.31137726,208,460
106,S174,McConnell (R-KY),R,KY,0.8955224,600,70
106,S182,Mikulski (D-MD),D,MD,0.77313435,518,152
106,S113,Moynihan (D-NY),D,NY,0.69552237,466,204
106,S157,Murkowski (R-AK),R,AK,0.8477612,568,102
106,S229,Murray (D-WA),D,WA,0.80597013,540,130
106,S158,Nickles (R-OK),R,OK,0.80597013,540,130
106,S259,Reed (D-RI),D,RI,0.7880597,528,142
106,S198,Reid (D-NV),D,NV,0.80269057,537,132
106,S207,Robb (D-VA),D,VA,0.7791045,522,148
106,S260,Roberts (R-KS),R,KS,0.838806,562,108
106,S176,Rockefeller (D-WV),D,WV,0.8029851,538,132
106,S083,Roth (R-DE),R,DE,0.66816145,447,222
106,S244,Santorum (R-PA),R,PA,0.79402983,532,138
106,S106,Sarbanes (D-MD),D,MD,0.79402983,532,138
106,S270,Schumer (D-NY),D,NY,0.8029851,538,132
106,S261,Sessions (R-AL),R,AL,0.8086696,541,128
