congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
103,B000213,"Barton (R-TX)",R,TX,0.7076271186440678,403,69
103,C000523,"Clinger (R-PA)",R,PA,0.36324786324786323,319,149
103,F000111,"Fields (R-TX)",R,TX,0.751578947368421,416,59
103,F000184,"Flake (D-NY)",D,NY,0.6371308016877637,388,86
103,F000261,"Ford (D-TN)",D,TN,0.32224532224532226,318,163
103,F000392,"Frost (D-TX)",D,TX,0.7033898305084746,402,70
103,G000153,"Gibbons (D-FL)",D,FL,0.7276595744680852,406,64
103,H000324,"Hastings (D-FL)",D,FL,0.6126315789473684,383,92
103,H000514,"Henry (R-MI)",R,MI,0.35911602209944754,123,58
103,J000187,"Johnston (D-FL)",D,FL,0.7008547008547008,398,70
103,M000399,"McDade (R-PA)",R,PA,0.4178794178794179,341,140
103,M001130,"Myers (R-IN)",R,IN,0.351931330472103,315,151
103,S000596,"Smith (D-IA)",D,IA,0.7404255319148936,409,61
103,Y000033,"Young (R-AK)",R,AK,0.5394456289978679,361,108
103,A000014,"Abercrombie (D-HI)",D,HI,0.67590618336887,393,76
103,A000022,"Ackerman (D-NY)",D,NY,0.7251585623678647,408,65
103,A000211,"Andrews (D-ME)",D,ME,0.7777777777777778,416,52
103,A000209,"Andrews (D-TX)",D,TX,0.6153846153846154,378,90
103,A000214,"Applegate (D-OH)",D,OH,0.5470085470085471,362,106
103,A000215,"Archer (R-TX)",R,TX,0.6824034334763949,392,74
103,B000008,"Bacchus (D-FL)",D,FL,0.6900212314225053,398,73
103,B000028,"Baesler (D-KY)",D,KY,0.7276595744680852,406,64
103,B000134,"Barcia (D-MI)",D,MI,0.5374732334047109,359,108
103,B000151,"Barlow (D-KY)",D,KY,0.723404255319149,405,65
103,B000177,"Barrett (D-WI)",D,WI,0.7381974248927039,405,61
103,B000229,"Bateman (R-VA)",R,VA,0.3034188034188034,305,163
103,B000287,"Becerra (D-CA)",D,CA,0.6573875802997858,387,80
103,B000318,"Beilenson (D-CA)",D,CA,0.7484008528784648,410,59
103,B000410,"Berman (D-CA)",D,CA,0.7041666666666667,409,71
103,B000431,"Bevill (D-AL)",D,AL,0.7070063694267515,402,69
103,B000462,"Bilbray (D-NV)",D,NV,0.6866952789699571,393,73
103,B000517,"Blackwell (D-PA)",D,PA,0.6428571428571429,391,85
103,B000619,"Bonior (D-MI)",D,MI,0.8297872340425532,430,40
103,B000644,"Borski (D-PA)",D,PA,0.7725321888412017,413,53
103,B000657,"Boucher (D-VA)",D,VA,0.7404255319148936,409,61
103,B000817,"Brewster (D-OK)",D,OK,0.559322033898305,368,104
