congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
104,A000014,"Abercrombie (D-HI)",D,HI,0.6967370441458733,442,79
104,A000022,"Ackerman (D-NY)",D,NY,0.6553030303030303,437,91
104,A000109,"Allard (R-CO)",R,CO,0.769811320754717,469,61
104,A000210,"Andrews (D-NJ)",D,NJ,0.5437262357414449,406,120
104,A000215,"Archer (R-TX)",R,TX,0.878095238095238,493,32
104,A000217,"Armey (R-TX)",R,TX,1.0,534,0
104,B000013,"Bachus (R-AL)",R,AL,0.8733205374280231,488,33
104,B000028,"Baesler (D-KY)",D,KY,0.46946564885496184,385,139
104,B000078,"Baker (R-CA)",R,CA,0.8467432950191571,482,40
104,B000072,"Baker (R-LA)",R,LA,0.8129770992366412,475,49
104,B000081,"Baldacci (D-ME)",D,ME,0.6698656429942419,435,86
104,B000104,"Ballenger (R-NC)",R,NC,0.8812260536398467,491,31
104,B000134,"Barcia (D-MI)",D,MI,0.5572519083969466,408,116
104,B000169,"Barr (R-GA)",R,GA,0.8272552783109405,476,45
104,B000179,"Barrett (R-NE)",R,NE,0.8925143953934741,493,28
104,B000177,"Barrett (D-WI)",D,WI,0.6,416,104
104,B000208,"Bartlett (R-MD)",R,MD,0.8771593090211133,489,32
104,B000213,"Barton (R-TX)",R,TX,0.8053435114503816,473,51
104,B000220,"Bass (R-NH)",R,NH,0.8620689655172413,486,36
104,B000229,"Bateman (R-VA)",R,VA,0.8188824662813102,472,47
104,B000287,"Becerra (D-CA)",D,CA,0.5584905660377358,413,117
104,B000318,"Beilenson (D-CA)",D,CA,0.5585412667946257,406,115
104,B000400,"Bentsen (D-TX)",D,TX,0.6168582375478927,422,100
104,B000403,"Bereuter (R-NE)",R,NE,0.8045977011494253,471,51
104,B000410,"Berman (D-CA)",D,CA,0.5969868173258004,424,107
104,B000431,"Bevill (D-AL)",D,AL,0.5428571428571428,405,120
104,B000461,"Bilbray (R-CA)",R,CA,0.8199233716475096,475,47
104,B000463,"Bilirakis (R-FL)",R,FL,0.8590476190476191,488,37
104,B000490,"Bishop (D-GA)",D,GA,0.5627376425855514,411,115
104,B000556,"Bliley (R-VA)",R,VA,0.820952380952381,478,47
104,B000576,"Blute (R-MA)",R,MA,0.7576923076923077,457,63
104,B000586,"Boehlert (R-NY)",R,NY,0.708253358925144,445,76
104,B000589,"Boehner (R-OH)",R,OH,0.9042145593869731,497,25
104,B000617,"Bonilla (R-TX)",R,TX,0.8704761904761905,491,34
104,B000619,"Bonior (D-MI)",D,MI,0.7197696737044146,448,73
104,B000622,"Bono (R-CA)",R,CA,0.8464491362763915,481,40
104,B000644,"Borski (D-PA)",D,PA,0.7049808429118773,445,77
104,B000657,"Boucher (D-VA)",D,VA,0.5180265654648957,400,127
104,B000817,"Brewster (D-OK)",D,OK,0.20833333333333334,319,209
104,B000897,"Browder (D-AL)",D,AL,0.46441947565543074,391,143
104,B000918,"Brown (D-CA)",D,CA,0.7234848484848485,455,73
104,B000911,"Brown (D-FL)",D,FL,0.6844106463878327,443,83
104,B000944,"Brown (D-OH)",D,OH,0.6583493282149712,432,89
104,B000953,"Brownback (R-KS)",R,KS,0.7934990439770554,469,54
104,B000996,"Bryant (R-TN)",R,TN,0.8618042226487524,485,36
104,B000997,"Bryant (D-TX)",D,TX,0.5708955223880597,421,115
104,B001063,"Bunn (R-OR)",R,OR,0.7934990439770554,469,54
104,B001066,"Bunning (R-KY)",R,KY,0.8809980806142035,490,31
104,B001135,"Burr (R-NC)",R,NC,0.8846153846153846,490,30
104,B001149,"Burton (R-IN)",R,IN,0.8505747126436781,483,39
104,B001203,"Buyer (R-IN)",R,IN,0.8541266794625719,483,38
104,C000052,"Callahan (R-AL)",R,AL,0.8272552783109405,476,45
104,C000059,"Calvert (R-CA)",R,CA,0.8502879078694817,482,39
104,C000071,"Camp (R-MI)",R,MI,0.869980879541109,489,34
104,C000107,"Canady (R-FL)",R,FL,0.8848368522072937,491,30
104,C000141,"Cardin (D-MD)",D,MD,0.6276391554702495,424,97
104,C000243,"Castle (R-DE)",R,DE,0.7846153846153846,464,56
104,C000266,"Chabot (R-OH)",R,OH,0.8234165067178503,475,46
104,C000286,"Chambliss (R-GA)",R,GA,0.9005736137667304,497,26
104,C000312,"Chapman (D-TX)",D,TX,0.4684014869888476,395,143
104,C000345,"Chenoweth (R-ID)",R,ID,0.6461538461538462,428,92
104,C000377,"Christensen (R-NE)",R,NE,0.8244274809160306,478,46
104,C000385,"Chrysler (R-MI)",R,MI,0.8656429942418427,486,35
104,C000488,"Clay (D-MO)",D,MO,0.6240601503759399,432,100
104,C000494,"Clayton (D-NC)",D,NC,0.714828897338403,451,75
104,C000503,"Clement (D-TN)",D,TN,0.5717017208413002,411,112
104,C000523,"Clinger (R-PA)",R,PA,0.8049713193116634,472,51
104,C000537,"Clyburn (D-SC)",D,SC,0.7137404580152672,449,75
104,C000556,"Coble (R-NC)",R,NC,0.7965451055662188,468,53
104,C000560,"Coburn (R-OK)",R,OK,0.7318007662835249,452,70
104,C000621,"Coleman (D-TX)",D,TX,0.7186311787072244,452,74
104,C000640,"Collins (R-GA)",R,GA,0.8778625954198473,492,32
104,C000634,"Collins (D-IL)",D,IL,0.5451127819548872,411,121
104,C000633,"Collins (D-MI)",D,MI,0.5111940298507462,405,131
104,C000653,"Combest (R-TX)",R,TX,0.8809980806142035,490,31
104,C000670,"Condit (D-CA)",D,CA,0.3384321223709369,350,173
104,C000714,"Conyers (D-MI)",D,MI,0.5483870967741935,408,119
104,C000737,"Cooley (R-OR)",R,OR,0.6978967495219885,444,79
104,C000794,"Costello (D-IL)",D,IL,0.6506717850287908,430,91
104,C000830,"Cox (R-CA)",R,CA,0.8098859315589354,476,50
104,C000846,"Coyne (D-PA)",D,PA,0.6634799235181644,435,88
104,C000868,"Cramer (D-AL)",D,AL,0.4444444444444444,377,145
