congress,person_id,person_name,party,state,party_percentage
101,A000215,"Archer",R,TX,0.9434628975265018
101,A000337,"AuCoin",D,OR,-0.9545454545454546
101,B000204,"Bartlett",R,TX,0.9781021897810219
101,B000410,"Berman",D,CA,-0.950354609929078
101,B000463,"Bilirakis",R,FL,0.7037037037037037
101,B000644,"Borski",D,PA,-0.948905109489051
101,B000648,"Bosco",D,CA,-0.9507042253521126
101,C000178,"Carr",D,MI,-0.9492753623188406
101,C000556,"Coble",R,NC,0.9853479853479854
101,C000618,"Coleman (MO)",R,MO,0.9708029197080292
101,C000807,"Coughlin",R,PA,0.9288256227758007
101,C000873,"Crane",R,IL,0.9295774647887324
101,D000416,"Donnelly",D,MA,-0.9527027027027027
101,D000432,"Dorgan (ND)",D,ND,-0.9501779359430605
101,D000435,"Dornan",R,CA,0.863013698630137
101,E000218,"Espy",D,MS,-0.9534883720930233
101,F000111,"Fields (TX)",R,TX,0.9428571428571428
101,F000208,"Flippo",D,AL,-0.9608938547486033
101,F000235,"Foglietta",D,PA,-0.9490909090909091
101,G000153,"Gibbons",D,FL,-0.9512195121951219
101,G000240,"Glickman",D,KS,-0.9496402877697842
101,G000291,"Goodling",R,PA,0.8885017421602788
101,H000729,"Holloway",R,LA,0.863013698630137
101,J000083,"Jenkins",D,GA,-0.9522184300341296
101,J000163,"Johnson (CT)",R,CT,0.9637681159420289
101,K000009,"Kaptur",D,OH,-0.9498207885304659
101,K000306,"Kolbe",R,AZ,0.9709090909090909
101,K000307,"Kolter",D,PA,-0.9507042253521126
101,L000090,"Lantos",D,CA,-0.9508771929824561
101,L000480,"Lowey",D,NY,-0.9494584837545126
101,M000117,"Manton",D,NY,-0.9508771929824561
101,M000206,"Martinez",D,CA,-0.9539473684210527
101,M000306,"McCandless",R,CA,0.9854545454545455
101,M000399,"McDade",R,PA,0.7027863777089783
101,M000404,"McDermott",D,WA,-0.9492753623188406
101,M000473,"McHugh",D,NY,-0.9487179487179487
101,M000881,"Moody",D,WI,-0.954248366013072
101,N000032,"Nelson",D,FL,-0.9673659673659674
101,P000148,"Paxon",R,NY,0.9498207885304659
101,P000452,"Poshard",D,IL,-0.9487179487179487
101,Q000013,"Quillen",R,TN,0.8954703832752613
101,S000124,"Scheuer",D,NY,-0.9507042253521126
101,S000146,"Schulze",R,PA,0.8327759197324415
101,S000303,"Shaw",R,FL,0.9288256227758007
101,S000394,"Shuster",R,PA,0.8260869565217391
101,S000407,"Sikorski",D,MN,-0.948905109489051
101,S000465,"Skelton",D,MO,-0.950530035335689
101,T000034,"Tallon",D,SC,-0.9496402877697842
101,T000053,"Tauke",R,IA,0.9219858156028369
101,T000316,"Torres",D,CA,-0.950530035335689
101,T000326,"Towns",D,NY,-0.9515570934256056
101,V000027,"Vander Jagt",R,MI,0.9017543859649123
101,V000124,"Vucanovich",R,NV,0.8758620689655172
101,Y000033,"Young (AK)",R,AK,0.8260869565217391
101,E000013,"Early",D,MA,-0.9537953795379538
101,F000261,"Ford",D,TN,-0.962059620596206
101,F000380,"Frenzel",R,MN,0.8327759197324415
101,L000274,"Lewis (CA)",R,CA,0.8066666666666666
101,O000007,"Obey",D,WI,-0.9494584837545126
101,P000097,"Pashayan",R,CA,0.9490909090909091
101,A000022,"Ackerman",D,NY,-0.9515570934256056
101,A000069,"Akaka",D,HI,-1.0
101,A000189,"Anderson",D,CA,-0.948905109489051
101,A000209,"Andrews (TX)",D,TX,-0.9492753623188406
101,A000212,"Annunzio",D,IL,-0.9494584837545126
101,A000213,"Anthony",D,AR,-0.9496402877697842
101,A000214,"Applegate",D,OH,-0.9490909090909091
101,A000224,"Aspin",D,WI,-0.9530201342281879
101,A000226,"Atkins",D,MA,-0.9494584837545126
101,B000104,"Ballenger",R,NC,0.942652329749104
101,B000153,"Barnard",D,GA,-0.9515570934256056
101,B000229,"Bateman",R,VA,0.9424460431654677
101,B000318,"Beilenson",D,CA,-0.9513888888888888
101,B000371,"Bennett",D,FL,-0.9485294117647058
101,B000431,"Bevill",D,AL,-0.951048951048951
101,B000462,"Bilbray",D,NV,-0.9490909090909091
101,B000592,"Boggs",D,LA,-0.9554140127388535
101,B000619,"Bonior",D,MI,-0.9490909090909091
101,B000657,"Boucher",D,VA,-0.9507042253521126
101,B000711,"Boxer",D,CA,-0.9546925566343042
101,B000798,"Brennan",D,ME,-0.9530201342281879
101,B000880,"Brooks",D,TX,-0.9517241379310345
101,B000890,"Broomfield",R,MI,0.9024390243902439
101,B000897,"Browder",D,AL,-0.9485294117647058
101,B000918,"Brown (CA)",D,CA,-0.9540983606557377
101,B000971,"Bruce",D,IL,-0.9487179487179487
101,B000997,"Bryant (TX)",D,TX,-0.948905109489051
101,B001172,"Bustamante",D,TX,-0.9530201342281879
101,B001220,"Byron",D,MD,-0.9498207885304659
101,C000052,"Callahan",R,AL,0.9711191335740073
101,C000077,"Campbell (CO)",D,CO,-0.951048951048951
101,C000141,"Cardin",D,MD,-0.9492753623188406
101,C000174,"Carper",D,DE,-0.9492753623188406
101,C000312,"Chapman",D,TX,-0.9527027027027027
101,C000462,"Clarke",D,NC,-0.9494584837545126
101,C000503,"Clement",D,TN,-0.9492753623188406
101,C000523,"Clinger",R,PA,0.9290780141843972
101,C000621,"Coleman",D,TX,-0.95
101,C000653,"Combest",R,TX,0.9637681159420289
101,C000670,"Condit",D,CA,-0.95
101,C000709,"Conte",R,MA,0.96415770609319
101,C000714,"Conyers",D,MI,-0.9533333333333334
101,C000754,"Cooper",D,TN,-0.9487179487179487
101,C000794,"Costello",D,IL,-0.9487179487179487
101,D000051,"Darden",D,GA,-0.948905109489051
101,D000131,"Davis",R,MI,0.9094076655052264
101,D000203,"de la Garza",D,TX,-0.9523809523809523
101,D000191,"DeFazio",D,OR,-0.951048951048951
101,D000222,"Dellums",D,CA,-0.9575971731448764
101,D000267,"Derrick",D,SC,-0.9490909090909091
101,D000327,"Dicks",D,WA,-0.95
101,D000355,"Dingell",D,MI,-0.9498207885304659
101,D000373,"Dixon",D,CA,-0.9494584837545126
101,D000471,"Downey",D,NY,-0.9490909090909091
101,D000563,"Durbin",D,IL,-0.9498207885304659
101,D000586,"Dwyer",D,NJ,-0.9513888888888888
101,D000592,"Dymally",D,CA,-0.950530035335689
101,D000593,"Dyson",D,MD,-0.9496402877697842
101,E000031,"Eckart",D,OH,-0.948905109489051
101,E000064,"Edwards (CA)",D,CA,-0.9501779359430605
101,E000179,"Engel",D,NY,-0.9543973941368078
101,E000184,"English (OK)",D,OK,-0.9487179487179487
