congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
101,A000215,"Archer (R-TX)",R,TX,0.35018050541516244,187,90
101,A000337,"AuCoin (D-OR)",D,OR,0.6666666666666666,240,48
101,B000204,"Bartlett (R-TX)",R,TX,0.3382352941176471,182,90
101,B000410,"Berman (D-CA)",D,CA,0.7226277372262774,236,38
101,B000463,"Bilirakis (R-FL)",R,FL,0.40559440559440557,201,85
101,B000644,"Borski (D-PA)",D,PA,0.7269372693726938,234,37
101,B000648,"Bosco (D-CA)",D,CA,0.6727272727272727,230,45
101,C000178,"Carr (D-MI)",D,MI,0.5793357933579336,214,57
101,C000556,"Coble (R-NC)",R,NC,0.45387453874538747,197,74
101,C000618,"Coleman (R-MO)",R,MO,0.5037037037037037,203,67
101,C000807,"Coughlin (R-PA)",R,PA,0.5,204,68
101,C000873,"Crane (R-IL)",R,IL,0.23357664233576642,169,105
101,D000416,"Donnelly (D-MA)",D,MA,0.6277372262773723,223,51
101,D000432,"Dorgan (D-ND)",D,ND,0.6410256410256411,224,49
101,D000435,"Dornan (R-CA)",R,CA,0.3382352941176471,182,90
101,E000218,"Espy (D-MS)",D,MS,0.5306859205776173,212,65
101,F000111,"Fields (R-TX)",R,TX,0.3772893772893773,188,85
101,F000208,"Flippo (D-AL)",D,AL,0.04285714285714286,146,134
101,F000235,"Foglietta (D-PA)",D,PA,0.7142857142857143,234,39
101,G000153,"Gibbons (D-FL)",D,FL,0.5652173913043478,216,60
101,G000240,"Glickman (D-KS)",D,KS,0.6029411764705882,218,54
101,G000291,"Goodling (R-PA)",R,PA,0.40441176470588236,191,81
101,H000729,"Holloway (R-LA)",R,LA,0.4411764705882353,196,76
101,J000083,"Jenkins (D-GA)",D,GA,0.42857142857142855,195,78
101,J000163,"Johnson (R-CT)",R,CT,0.3382352941176471,182,90
101,K000009,"Kaptur (D-OH)",D,OH,0.6496350364963503,226,48
101,K000306,"Kolbe (R-AZ)",R,AZ,0.4833948339483395,201,70
101,K000307,"Kolter (D-PA)",D,PA,0.6176470588235294,220,52
101,L000090,"Lantos (D-CA)",D,CA,0.6666666666666666,230,46
101,L000480,"Lowey (D-NY)",D,NY,0.6996336996336996,232,41
101,M000117,"Manton (D-NY)",D,NY,0.6423357664233577,225,49
101,M000206,"Martinez (D-CA)",D,CA,0.5345454545454545,211,64
101,M000306,"McCandless (R-CA)",R,CA,0.45054945054945056,198,75
101,M000399,"McDade (R-PA)",R,PA,0.3684210526315789,195,90
101,M000404,"McDermott (D-WA)",D,WA,0.7132352941176471,233,39
101,M000473,"McHugh (D-NY)",D,NY,0.7564575645756457,238,33
101,M000881,"Moody (D-WI)",D,WI,0.5912408759124088,218,56
101,N000032,"Nelson (D-FL)",D,FL,-0.11805555555555555,127,161
101,P000148,"Paxon (R-NY)",R,NY,0.5220588235294118,207,65
101,P000452,"Poshard (D-IL)",D,IL,0.5955882352941176,217,55
101,Q000013,"Quillen (R-TN)",R,TN,0.35766423357664234,186,88
101,S000124,"Scheuer (D-NY)",D,NY,0.6996336996336996,232,41
101,S000146,"Schulze (R-PA)",R,PA,0.2727272727272727,175,100
101,S000303,"Shaw (R-FL)",R,FL,0.4485294117647059,197,75
101,S000394,"Shuster (R-PA)",R,PA,0.3357664233576642,183,91
101,S000407,"Sikorski (D-MN)",D,MN,0.4907749077490775,202,69
101,S000465,"Skelton (D-MO)",D,MO,0.5294117647058824,208,64
101,T000034,"Tallon (D-SC)",D,SC,0.5588235294117647,212,60
101,T000053,"Tauke (R-IA)",R,IA,0.4117647058823529,192,80
101,T000316,"Torres (D-CA)",D,CA,0.7236363636363636,237,38
101,T000326,"Towns (D-NY)",D,NY,0.5854545454545454,218,57
