congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
110,A000055,"Aderholt (R-AL)",R,AL,0.7567084078711985,982,136
110,A000358,"Akin (R-MO)",R,MO,0.8385650224215246,1025,90
110,A000361,"Alexander (R-LA)",R,LA,0.720680393912265,961,156
110,B001256,"Bachmann (R-MN)",R,MN,0.7998212689901698,1007,112
110,B000013,"Bachus (R-AL)",R,AL,0.7801608579088471,996,123
110,B000072,"Baker (R-LA)",R,LA,0.775112443778111,592,75
110,B001239,"Barrett (R-SC)",R,SC,0.8364779874213837,1022,91
110,B000208,"Bartlett (R-MD)",R,MD,0.7955156950672646,1001,114
110,B000213,"Barton (R-TX)",R,TX,0.803921568627451,1012,110
110,B001232,"Biggert (R-IL)",R,IL,0.7656529516994633,987,131
110,B000461,"Bilbray (R-CA)",R,CA,0.7714285714285715,992,128
110,B001257,"Bilirakis (R-FL)",R,FL,0.7408400357462019,974,145
110,B001250,"Bishop (R-UT)",R,UT,0.7413024085637824,976,145
110,B001243,"Blackburn (R-TN)",R,TN,0.8121645796064401,1013,105
110,B000575,"Blunt (R-MO)",R,MO,0.875222816399287,1052,70
110,B000589,"Boehner (R-OH)",R,OH,1.0,1149,0
110,B001244,"Bonner (R-AL)",R,AL,0.7711711711711712,983,127
110,B001228,"Bono (R-CA)",R,CA,0.7158176943699732,960,159
110,B001236,"Boozman (R-AR)",R,AR,0.7710196779964222,990,128
110,B001255,"Boustany (R-LA)",R,LA,0.7859054415700267,1001,120
110,B000755,"Brady (R-TX)",R,TX,0.7634408602150538,984,132
110,B001247,"Brown-Waite (R-Ginny")",R,Ginny",0.6565295169946332,926,192
110,B001260,"Buchanan (R-FL)",R,FL,0.6872207327971404,944,175
110,B001248,"Burgess (R-TX)",R,TX,0.7571428571428571,984,136
110,B001149,"Burton (R-IN)",R,IN,0.7801608579088471,996,123
110,C000059,"Calvert (R-CA)",R,CA,0.7631344612644702,990,133
110,C000071,"Camp (R-MI)",R,MI,0.8071428571428572,1012,108
110,C001064,"Campbell (R-CA)",R,CA,0.752007136485281,982,139
110,C000116,"Cannon (R-UT)",R,UT,0.7258064516129032,963,153
110,C001046,"Cantor (R-VA)",R,VA,0.8519179304192686,1038,83
110,C001047,"Capito (R-WV)",R,WV,0.6854334226988382,943,176
110,C001051,"Carter (R-TX)",R,TX,0.7960644007155635,1004,114
110,C000243,"Castle (R-DE)",R,DE,0.6318141197497766,913,206
110,C000266,"Chabot (R-OH)",R,OH,0.8012533572068039,1006,111
110,C000556,"Coble (R-NC)",R,NC,0.7531305903398927,980,138
110,C001053,"Cole (R-OK)",R,OK,0.7813333333333333,1002,123
110,C001062,"Conaway (R-TX)",R,TX,0.8085867620751341,1011,107
110,C001045,"Crenshaw (R-FL)",R,FL,0.7658623771224308,988,131
110,C000962,"Cubin (R-WY)",R,WY,0.4030115146147033,792,337
110,C001048,"Culberson (R-TX)",R,TX,0.7584973166368515,983,135
110,D000603,"Davis (R-KY)",R,KY,0.7998212689901698,1007,112
110,D000606,"Davis (R-David")",R,David",0.8479427549194991,1033,85
110,D000597,"Davis (R-Jo Ann")",R,Jo Ann",0.11392405063291139,264,210
110,D000136,"Davis (R-Tom")",R,Tom",0.6078782452999105,898,219
110,D000168,"Deal (R-GA)",R,GA,0.7789661319073083,998,124
110,D000604,"Dent (R-PA)",R,PA,0.6457960644007156,920,198
110,D000299,"Diaz-Balart (R-L.")",R,L.",0.6770740410347904,940,181
110,D000600,"Diaz-Balart (R-M.")",R,M.",0.6907953529937444,946,173
110,D000429,"Doolittle (R-CA)",R,CA,0.740608228980322,973,145
110,D000605,"Drake (R-VA)",R,VA,0.8032200357781754,1008,110
110,D000492,"Dreier (R-CA)",R,CA,0.8248436103663985,1021,98
110,D000533,"Duncan (R-TN)",R,TN,0.7783735478105451,995,124
110,E000092,"Ehlers (R-MI)",R,MI,0.6986547085201794,947,168
110,E000172,"Emerson (R-MO)",R,MO,0.6771300448430493,935,180
110,E000187,"English (R-PA)",R,PA,0.6747095621090259,937,182
110,E000268,"Everett (R-AL)",R,AL,0.7383512544802867,970,146
110,F000453,"Fallin (R-OK)",R,OK,0.8050089445438283,1009,109
110,F000447,"Feeney (R-FL)",R,FL,0.7607142857142857,986,134
