congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
109,B000911,"Brown (D-Corrine")",D,Corrine",0.6272727272727273,537,123
109,C000116,"Cannon (R-UT)",R,UT,0.7557959814528593,568,79
109,C000830,"Cox (R-CA)",R,CA,0.7777777777777778,184,23
109,G000535,"Gutierrez (D-IL)",D,IL,0.5413416536661466,494,147
109,H001034,"Honda (D-CA)",D,CA,0.8074534161490683,582,62
109,N000143,"Northup (R-KY)",R,KY,0.7917304747320061,585,68
109,N000159,"Norwood (R-GA)",R,GA,0.6851851851851852,546,102
109,P000323,"Pickering (R-MS)",R,MS,0.7815384615384615,579,71
109,S000275,"Shadegg (R-AZ)",R,AZ,0.7925696594427245,579,67
109,S000810,"Stark (D-CA)",D,CA,0.5681470137825421,512,141
109,B001229,"Baird (D-WA)",D,WA,0.706060606060606,563,97
109,B001231,"Berkley (D-NV)",D,NV,0.7476923076923077,568,82
109,B000463,"Bilirakis (R-FL)",R,FL,0.7788018433179723,579,72
109,B001228,"Bono (R-CA)",R,CA,0.7616892911010558,584,79
109,B001255,"Boustany (R-LA)",R,LA,0.8628048780487805,611,45
109,B001149,"Burton (R-IN)",R,IN,0.7419354838709677,567,84
109,C001059,"Costa (D-CA)",D,CA,0.6804915514592934,547,104
109,D000114,"Davis (D-FL)",D,FL,0.5076452599388379,493,161
109,D000191,"DeFazio (D-OR)",D,OR,0.7222222222222222,558,90
109,D000210,"Delahunt (D-MA)",D,MA,0.7476923076923077,568,82
109,E000092,"Ehlers (R-MI)",R,MI,0.8123076923076923,589,61
109,F000447,"Feeney (R-FL)",R,FL,0.7327188940092166,564,87
109,F000238,"Foley (R-FL)",R,FL,0.7898089171974523,562,66
109,F000440,"Fossella (R-NY)",R,NY,0.7423312883435583,568,84
109,F000339,"Frank (D-MA)",D,MA,0.7654320987654321,572,76
109,G000021,"Gallegly (R-CA)",R,CA,0.6748466257668712,546,106
