congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
102,S074,Nunn (D-GA),D,GA,0.5018182,276,274
102,S078,Pell (D-RI),D,RI,0.7321101,399,146
102,S125,Pryor (D-AR),D,AR,0.30418944,167,382
102,S107,Riegle (D-MI),D,MI,0.72727275,400,150
102,S176,Rockefeller (D-WV),D,WV,0.74545455,410,140
102,S178,Sanford (D-NC),D,NC,0.6,330,220
102,S106,Sarbanes (D-MD),D,MD,0.83272725,458,92
102,S117,Sasser (D-TN),D,TN,0.73454547,404,146
102,S175,Simon (D-IL),D,IL,0.65090907,358,192
102,S217,Wellstone (D-MN),D,MN,0.6472727,356,194
102,S181,Wirth (D-CO),D,CO,0.53818184,296,254
102,S200,Bond (R-MO),R,MO,0.58181816,320,230
102,S179,Breaux (D-LA),D,LA,0.4790528,263,286
102,S214,Brown (R-CO),R,CO,0.56363636,310,240
102,S206,Bryan (D-NV),D,NV,0.62545455,344,206
102,S211,Burns (R-MT),R,MT,0.6872727,378,172
102,S116,Chafee (R-RI),R,RI,0.3927273,216,334
102,S212,Coats (R-IN),R,IN,0.6218182,342,208
102,S136,Cochran (R-MS),R,MS,0.7672727,422,128
102,S137,Cohen (R-ME),R,ME,0.37818182,208,342
102,S215,Craig (R-ID),R,ID,0.62545455,344,206
102,S147,D'Amato (R-NY),R,NY,0.48727274,268,282
102,S108,Danforth (R-MO),R,MO,0.53090906,292,258
102,S026,Dole (R-KS),R,KS,1.0,550,0
102,S027,Domenici (R-NM),R,NM,0.7381818,406,144
102,S133,Durenberger (R-MN),R,MN,0.40727273,224,326
102,S034,Garn (R-UT),R,UT,0.6545454,360,190
102,S170,Gore (D-TN),D,TN,0.56363636,310,240
102,S152,Gorton (R-WA),R,WA,0.64363635,354,196
102,S199,Graham (D-FL),D,FL,0.5490909,302,248
102,S171,Gramm (R-TX),R,TX,0.6872727,378,172
102,S118,Hatch (R-UT),R,UT,0.6472727,356,194
102,S044,Hatfield (R-OR),R,OR,0.27636364,152,398
102,S130,Heflin (D-AL),D,AL,0.3018182,166,384
